,pct_cli,pct_ili,pct_cli_anosmia_ageusia,pct_hh_cli,pct_cmnty_cli,pct_hh_fever,pct_hh_sore_throat,pct_hh_cough,pct_hh_shortness_of_breath,pct_hh_difficulty_breathing,mean_hh_cli_ct,mean_cmnty_cli_ct,pct_self_fever,pct_self_cough,pct_self_shortness_of_breath,pct_self_difficulty_breathing,pct_self_tiredness_or_exhaustion,pct_self_nasal_congestion,pct_self_runny_nose,pct_self_muscle_joint_aches,pct_self_sore_throat,pct_self_persistent_pain_pressure_in_chest,pct_self_nausea_vomiting,pct_self_diarrhea,pct_self_anosmia_ageusia,pct_self_other,pct_self_none_of_above,pct_self_multiple_symptoms,pct_tested_and_positive,pct_tested_and_negative,pct_tested_no_result,pct_could_not_get_tested,pct_did_not_try_to_get_tested,pct_worked_outside_home,pct_avoid_contact_all_or_most_time,mean_outside_hh_contact_at_work_ct,mean_outside_hh_contact_shopping_ct,mean_outside_hh_contact_in_social_gatherings_ct,pct_contact_covid_positive,pct_diabetes,pct_cancer,pct_heart_disease,pct_high_blood_pressure,pct_asthma,pct_chronic_lung_disease,pct_kidney_disease,pct_autoimmune_disorder,pct_no_above_medical_conditions,pct_multiple_medical_conditions,pct_cli_weighted,pct_ili_weighted,pct_cli_anosmia_ageusia_weighted,pct_hh_cli_weighted,pct_cmnty_cli_weighted,pct_hh_fever_weighted,pct_hh_sore_throat_weighted,pct_hh_cough_weighted,pct_hh_shortness_of_breath_weighted,pct_hh_difficulty_breathing_weighted,mean_hh_cli_ct_weighted,mean_cmnty_cli_ct_weighted,pct_self_fever_weighted,pct_self_cough_weighted,pct_self_shortness_of_breath_weighted,pct_self_difficulty_breathing_weighted,pct_self_tiredness_or_exhaustion_weighted,pct_self_nasal_congestion_weighted,pct_self_runny_nose_weighted,pct_self_muscle_joint_aches_weighted,pct_self_sore_throat_weighted,pct_self_persistent_pain_pressure_in_chest_weighted,pct_self_nausea_vomiting_weighted,pct_self_diarrhea_weighted,pct_self_anosmia_ageusia_weighted,pct_self_other_weighted,pct_self_none_of_above_weighted,pct_self_multiple_symptoms_weighted,pct_tested_and_positive_weighted,pct_tested_and_negative_weighted,pct_tested_no_result_weighted,pct_could_not_get_tested_weighted,pct_did_not_try_to_get_tested_weighted,pct_worked_outside_home_weighted,pct_avoid_contact_all_or_most_time_weighted,mean_outside_hh_contact_at_work_ct_weighted,mean_outside_hh_contact_shopping_ct_weighted,mean_outside_hh_contact_in_social_gatherings_ct_weighted,pct_contact_covid_positive_weighted,pct_diabetes_weighted,pct_cancer_weighted,pct_heart_disease_weighted,pct_high_blood_pressure_weighted,pct_asthma_weighted,pct_chronic_lung_disease_weighted,pct_kidney_disease_weighted,pct_autoimmune_disorder_weighted,pct_no_above_medical_conditions_weighted,pct_multiple_medical_conditions_weighted
pct_diabetes_weighted,-0.138709218,-0.15548794,-0.16011941,-0.151377736,-0.295789469,-0.208923126,-0.499518788,-0.17666361,0.143403153,-0.023622538,-0.000490382,0.00497891,-0.170928202,-0.104467479,0.15900043,-0.030933957,-0.55186018,-0.318691799,-0.142525101,0.138892325,-0.492346551,-0.301512785,-0.439800207,-0.467260744,-0.139953037,0.042819483,0.423035153,-0.35137304,-0.002514098,0.07594614,-0.079957915,-0.07119544,-0.018582339,-0.464411983,0.288705355,-0.001000551,-0.001007653,-0.005517452,-0.182756895,0.987917358,0.735812766,0.807111226,0.874054569,-0.411841509,0.755000395,0.689119804,0.275820446,-0.86422768,0.865280181,-0.150299745,-0.164825056,-0.183701476,-0.16676473,-0.275397299,-0.21584689,-0.503546989,-0.207432799,0.104296394,-0.062764281,-0.000606025,0.004984222,-0.182152162,-0.131732364,0.132589539,-0.056899678,-0.538641748,-0.310453968,-0.142588766,0.108817509,-0.48985525,-0.3094623,-0.437828338,-0.458965149,-0.162038576,0.045490012,0.43363498,-0.361045405,-0.048865653,-0.013699482,-0.120473352,-0.152832658,-0.18425015,-0.341043135,0.379486937,-0.001081453,-0.001081453,-0.005678288,-0.1932867,1,0.735292448,0.816091347,0.881022496,-0.411236879,0.753261677,0.683865013,0.299481036,-0.865699373,0.872235823
pct_cancer_weighted,-0.17387799,-0.186811186,-0.185778495,-0.195116822,-0.353250897,-0.250400099,-0.477065016,-0.215570441,0.124205973,-0.053337154,-0.000811538,0.006711942,-0.200736702,-0.138137486,0.144885464,-0.05766747,-0.49194151,-0.319217447,-0.104207772,0.156189169,-0.45360405,-0.335507804,-0.39958824,-0.466949189,-0.159291246,0.125247338,0.367924947,-0.311109982,-0.050223128,0.076294575,-0.086555956,-0.108764628,0.00641077,-0.640958201,0.359203219,-0.004484381,-0.004486362,-0.005184149,-0.253459348,0.729900432,0.985337185,0.758429503,0.798322052,-0.249104656,0.78334602,0.690124931,0.399082105,-0.854880058,0.860866266,-0.180687835,-0.191575506,-0.204681528,-0.205419263,-0.320256879,-0.252603014,-0.476989752,-0.239571974,0.087440973,-0.088604142,-0.000890739,0.006845428,-0.208010147,-0.159273799,0.119195735,-0.080012965,-0.474916387,-0.305067071,-0.099685438,0.128206997,-0.44761288,-0.33844862,-0.395780837,-0.454575599,-0.177272622,0.124280976,0.370250879,-0.313942721,-0.107199314,-0.047281726,-0.142271797,-0.207437782,-0.239123711,-0.603220211,0.343816735,-0.004631688,-0.004631688,-0.005407995,-0.25906754,0.735292448,1,0.771625888,0.8070932,-0.247520651,0.780103891,0.687379722,0.423048554,-0.857030477,0.86753887
pct_heart_disease_weighted,-0.155451906,-0.174646319,-0.176945471,-0.165805848,-0.311863767,-0.227824493,-0.505196287,-0.178820675,0.165641888,0.019059657,-0.002210644,0.007659732,-0.190915371,-0.110952142,0.188430979,0.010536191,-0.541052966,-0.329414956,-0.111263261,0.126807319,-0.496797395,-0.303569285,-0.451464509,-0.471023606,-0.15190932,0.018356799,0.387173802,-0.340899834,-0.031925031,0.064146304,-0.102850325,-0.068849894,0.002389639,-0.463027167,0.266928385,-0.000196343,-0.000197246,-0.004253729,-0.198630524,0.821818498,0.774314111,0.986344655,0.865593999,-0.451275272,0.799982087,0.728210807,0.164046385,-0.848526075,0.877629042,-0.161658736,-0.178026187,-0.193699148,-0.177431417,-0.286371451,-0.230253978,-0.500479868,-0.201231313,0.12803008,-0.0175789,-0.002320464,0.007620304,-0.195977219,-0.131782756,0.162203112,-0.014591964,-0.520163515,-0.312860371,-0.104060284,0.098094026,-0.486433105,-0.304521583,-0.443373876,-0.45483748,-0.168218183,0.022501661,0.385391357,-0.339953538,-0.09589256,-0.06612739,-0.156383706,-0.182835434,-0.252582134,-0.448509586,0.252693671,-0.000266648,-0.000266648,-0.004451701,-0.208000417,0.816091347,0.771625888,1,0.860407384,-0.443230725,0.791043282,0.713053925,0.189049365,-0.840971446,0.874876206
pct_high_blood_pressure_weighted,-0.149170253,-0.170316082,-0.176327066,-0.162645023,-0.329936189,-0.230887339,-0.555772693,-0.190294845,0.153075838,-0.027985713,-0.002482906,0.006794231,-0.186109423,-0.111321265,0.167489201,-0.03819062,-0.626061284,-0.357224529,-0.168277342,0.149716773,-0.552237,-0.338519211,-0.500599189,-0.521906349,-0.154168587,0.054093885,0.474037684,-0.399063943,-0.00428227,0.072132685,-0.093006264,-0.078486839,-0.009526667,-0.495061538,0.311287647,0.000545235,0.00054161,-0.00581651,-0.193075045,0.8796506,0.810584817,0.852770737,0.991647368,-0.460400364,0.827413717,0.734635308,0.301714577,-0.951529901,0.94175938,-0.163242228,-0.181395216,-0.201718026,-0.181671995,-0.309539657,-0.239589456,-0.558631153,-0.222791314,0.107910809,-0.072496982,-0.002487737,0.006815318,-0.199377942,-0.139846786,0.136659627,-0.067851091,-0.609890979,-0.346305153,-0.165966743,0.114881973,-0.547203587,-0.347050389,-0.498084641,-0.511591059,-0.177376473,0.056279768,0.484491975,-0.40796427,-0.084202753,-0.083401514,-0.165396087,-0.216704199,-0.320095875,-0.478885246,0.299202348,0.00042314,0.00042314,-0.006108175,-0.204829905,0.881022496,0.8070932,0.860407384,1,-0.45738285,0.822031317,0.726780078,0.327415382,-0.950030284,0.943925137
pct_asthma_weighted,0.071054045,0.0847851,0.108826312,0.044901871,0.113172473,0.084157693,0.364817219,0.168622339,0.079312206,0.08351526,0.002258515,-0.008365329,0.096790051,0.147151007,0.073125265,0.099481438,0.49958372,0.329305915,0.244635274,0.126358797,0.393881174,0.193212185,0.415451091,0.340094076,0.087081547,0.209815037,-0.425812756,0.41563473,-0.076587912,-0.051748953,0.009975766,-0.037972601,0.070467653,-0.090541944,0.058731477,-0.004413649,-0.00440587,0.002596725,-0.053281925,-0.429127398,-0.257435223,-0.460483025,-0.480714902,0.957675448,-0.255301805,-0.294954776,0.290240617,0.274682497,-0.307272515,0.072660304,0.083893141,0.111372156,0.050808424,0.097918477,0.083167101,0.358000208,0.184028822,0.100989408,0.10008426,0.002116616,-0.008177026,0.095284378,0.163690166,0.089097523,0.110322035,0.489834018,0.327457937,0.242294421,0.141670125,0.383966416,0.191993187,0.405992691,0.330502991,0.08923453,0.197754761,-0.424463366,0.416848181,-0.010497164,0.085256805,0.076205977,0.095168327,0.314122084,-0.067296155,0.049490089,-0.003952228,-0.003952229,0.00268811,-0.046634594,-0.411236879,-0.247520651,-0.443230725,-0.45738285,1,-0.238684881,-0.271836881,0.278177952,0.247284579,-0.287422272
pct_chronic_lung_disease_weighted,-0.117451368,-0.133662428,-0.122966477,-0.142420649,-0.29092788,-0.20177807,-0.422005093,-0.091809442,0.267027442,0.075466872,-0.003491326,0.007428699,-0.147034673,-0.012421389,0.280326193,0.069124607,-0.438482615,-0.220413352,-0.031635579,0.226037799,-0.402490442,-0.259540612,-0.349222318,-0.40236016,-0.109422664,0.147750018,0.285227895,-0.213342944,-0.058441382,0.032901698,-0.100266042,-0.086839684,0.039528174,-0.570897961,0.355680888,-0.002449702,-0.002464863,-0.004657026,-0.241119323,0.749770702,0.777115579,0.775146599,0.813509292,-0.242705221,0.983833403,0.693126545,0.407839186,-0.849638658,0.872712019,-0.129952495,-0.143989604,-0.148100972,-0.160087706,-0.286337133,-0.210450164,-0.426111038,-0.119454693,0.227603804,0.034471187,-0.003573034,0.007484164,-0.159097815,-0.035630783,0.253790689,0.040790181,-0.423847497,-0.20956192,-0.029883828,0.195051264,-0.399868028,-0.268270169,-0.350649263,-0.39491907,-0.133588437,0.147294241,0.291506269,-0.219960445,-0.108002458,-0.065163136,-0.143507984,-0.173819489,-0.174274685,-0.549953947,0.335629241,-0.002447524,-0.002447524,-0.004917753,-0.25008275,0.753261677,0.780103891,0.791043282,0.822031317,-0.238684881,1,0.689950189,0.430965561,-0.85153929,0.879593495
pct_kidney_disease_weighted,-0.12161564,-0.137242333,-0.132557481,-0.134422882,-0.258307388,-0.185681317,-0.401607884,-0.142140734,0.163286223,0.021398139,0.001896122,0.004565641,-0.149428377,-0.08271323,0.17300046,0.009593344,-0.419380067,-0.25416064,-0.088581689,0.147092375,-0.391213528,-0.258563222,-0.338107626,-0.379090756,-0.111128868,0.083179687,0.307738519,-0.254140715,-0.017194632,0.080555898,-0.073064958,-0.067371225,-0.021886817,-0.469073629,0.266281671,-0.000962209,-0.000950493,-0.004720483,-0.182716717,0.683240285,0.687041103,0.704400476,0.723238601,-0.275704366,0.695099222,0.968834239,0.279751227,-0.737281435,0.763437694,-0.123942908,-0.137088524,-0.143331476,-0.14173368,-0.234119259,-0.185607544,-0.399238792,-0.161401937,0.131217679,-0.011518831,0.001886508,0.004706161,-0.151218865,-0.09997521,0.150597204,-0.013117506,-0.403829515,-0.241602291,-0.081780815,0.122084265,-0.385033265,-0.258553006,-0.332807692,-0.364388454,-0.12176597,0.084600637,0.310656942,-0.255806383,-0.069824812,-0.026568188,-0.117838948,-0.155289793,-0.213189827,-0.451041014,0.251707767,-0.000891504,-0.000891504,-0.004913577,-0.18940244,0.683865013,0.687379722,0.713053925,0.726780078,-0.271836881,0.689950189,1,0.302814798,-0.735545828,0.766996085
pct_autoimmune_disorder_weighted,-0.005126383,-0.004780567,0.028434552,-0.039269456,-0.081006238,-0.050155101,-0.03755261,0.020893673,0.185514834,-0.001211506,-0.004127691,-0.002043176,-0.000463167,0.065647616,0.178010706,0.004246167,0.016397782,0.071260819,0.099276249,0.321175392,-0.008391655,-0.077959216,0.063465616,-0.070472664,0.019384518,0.311085451,-0.02780717,0.112938344,-0.02503723,0.029669346,-0.017249188,-0.124126929,0.027710764,-0.5141733,0.312452325,-0.002486552,-0.002499747,-0.006217742,-0.169423518,0.273877442,0.413843562,0.159078466,0.289856944,0.287469021,0.414387961,0.280685806,0.971883167,-0.46443028,0.445478263,-0.021342914,-0.021250392,0.000538047,-0.055518386,-0.095459948,-0.064085828,-0.057524307,-0.001989405,0.160046673,-0.026799157,-0.003829371,-0.001782294,-0.01951197,0.05190888,0.161038865,-0.013760654,0.012188441,0.067598821,0.09016817,0.306748894,-0.022405796,-0.093586657,0.048076455,-0.082061492,-0.006082157,0.301053504,-0.004642443,0.095207794,-0.027911417,0.03711244,-0.017292107,-0.101621276,0.026962212,-0.475147064,0.303269298,-0.002006371,-0.002006371,-0.006532265,-0.173200728,0.299481036,0.423048554,0.189049365,0.327415382,0.278177952,0.430965561,0.302814798,1,-0.485745611,0.470334264
pct_no_above_medical_conditions_weighted,0.155128263,0.173447725,0.172045711,0.178171825,0.3430469,0.240047071,0.509665406,0.179371047,-0.181740839,0.018592438,0.003335844,-0.005434009,0.186345148,0.096389452,-0.198185905,0.023528371,0.542216523,0.30491084,0.107953542,-0.203518638,0.494466266,0.330312364,0.43089896,0.485990407,0.152531181,-0.128886017,-0.398445388,0.320465789,0.03473048,-0.066926279,0.09980646,0.104608052,-0.012195609,0.603808756,-0.372336288,0.002236001,0.002241642,0.00570942,0.242595389,-0.857914513,-0.857814397,-0.827667714,-0.936083825,0.256368008,-0.852415385,-0.738968361,-0.460188072,0.990186069,-0.949592543,0.169815605,0.185461517,0.199804038,0.19736759,0.324494104,0.249723585,0.514816056,0.21120656,-0.137498302,0.062869812,0.003319245,-0.005516484,0.201029359,0.123094478,-0.168158405,0.053447305,0.526811398,0.293408618,0.106953973,-0.169987149,0.491767585,0.339794548,0.430407159,0.476905313,0.178373562,-0.128287124,-0.409644878,0.32971904,0.102803984,0.067340018,0.160847093,0.217655617,0.264240294,0.57878343,-0.352877423,0.002260181,0.002260181,0.005990669,0.252695206,-0.865699373,-0.857030477,-0.840971446,-0.950030284,0.247284579,-0.85153929,-0.735545828,-0.485745611,1,-0.956015284
pct_multiple_medical_conditions_weighted,-0.148208986,-0.166045457,-0.160778435,-0.170789586,-0.329627663,-0.235161024,-0.50251501,-0.168699973,0.201699479,0.000798449,-0.001855655,0.005546201,-0.180630036,-0.088667198,0.216607146,-0.006210247,-0.534436641,-0.302790325,-0.10522797,0.209817698,-0.488199219,-0.325029076,-0.424148879,-0.483013368,-0.140711039,0.122876444,0.391312489,-0.312025396,-0.027326558,0.07614361,-0.09607963,-0.100969188,0.000851071,-0.600159601,0.361434481,-0.001883777,-0.001882328,-0.006419717,-0.232979323,0.864134994,0.867642583,0.861386698,0.933357301,-0.293196881,0.881347462,0.770720369,0.442948849,-0.955371403,0.99169487,-0.161371169,-0.176650273,-0.186154427,-0.188188067,-0.308636905,-0.242443147,-0.506247521,-0.199551729,0.156901281,-0.04433805,-0.001935102,0.005622862,-0.193396969,-0.114891084,0.185527068,-0.036750237,-0.517742501,-0.290348557,-0.102930654,0.176633933,-0.484400977,-0.332836868,-0.42240461,-0.472072195,-0.164450333,0.122794441,0.400892384,-0.319700695,-0.100965453,-0.068671484,-0.161311782,-0.222756526,-0.289276641,-0.599518603,0.316898085,-0.001835413,-0.001835413,-0.006696121,-0.242784457,0.872235823,0.86753887,0.874876206,0.943925137,-0.287422272,0.879593495,0.766996085,0.470334264,-0.956015284,1
